SKU,Revenue,Cumulative_Revenue,Cumulative_Pct,ABC_Class
JNE3721-KR-L,39484.0,32891487.60000001,41.860519439231915,A
J0379-SKD-S,39347.04,32930834.640000008,41.91059584662421,A
J0244-SKD-XL,39159.75,32969994.390000008,41.96043389274866,A
SET350-KR-NP-XXXL,39149.0,33009143.390000008,42.01025825750395,A
JNE3618-KR-L,39050.01,33048193.40000001,42.059956639121296,A
SET357-KR-NP-S,39023.12,33087216.52000001,42.10962079822548,A
SET394-KR-NP-XS,38988.14,33126204.66000001,42.15924043879076,A
SET356-KR-NP-XXXL,38799.86,33165004.52000001,42.208620458129545,A
J0009-SKD-M,38772.14,33203776.66000001,42.257965198626195,A
SET396-KR-PP-XL,38723.8,33242500.460000012,42.30724841750563,A
SET184-KR-PP-M,38657.0,33281157.460000012,42.35644662099347,A
SET110-KR-PP-XL,38522.0,33319679.460000012,42.405473011938405,A
JNE3560-KR-M,38482.34,33358161.800000012,42.454448928176284,A
J0382-SKD-M,38353.0,33396514.800000012,42.50326023527122,A
SET224-KR-NP-XXL,38349.72,33434864.52000001,42.552067367957704,A
JNE3654-TP-M,38305.46,33473169.98000001,42.60081817158383,A
J0002-SKD-S,38294.54,33511464.52000001,42.64955507748426,A
J0283-SET-XL,38161.45,33549625.97000001,42.69812260167111,A
SET360-KR-NP-L,38096.65,33587722.62000001,42.746607655837366,A
J0006-SET-XXXL,38086.0,33625808.62000001,42.79507915590301,A
SET349-KR-NP-XXXL,38063.29,33663871.91000001,42.843521753280875,A
J0117-TP-XXXL,38055.9,33701927.81000001,42.891954945512886,A
JNE3794-KR-XXL,37991.76,33739919.57000001,42.94030650769673,A
JNE3721-KR-M,37916.74,33777836.31000001,42.988562593014144,A
SET184-KR-PP-S,37716.38,33815552.69000001,43.036563683064195,A
J0041-SET-L,37671.67,33853224.360000014,43.0845078713454,A
J0349-SET-XL,37658.57,33890882.930000015,43.13243538744651,A
SET344-KR-NP-M,37585.19,33928468.12000001,43.18026951388543,A
SET398-KR-PP-XS,37555.86,33966023.98000001,43.22806631245853,A
SET357-KR-NP-XL,37550.16,34003574.14000001,43.27585585672427,A
SET145-KR-NP-XXL,37518.76,34041092.900000006,43.32360543866521,A
J0301-TP-S,37383.09,34078475.99000001,43.37118235536398,A
JNE3710-DR-L,37314.42,34115790.41000001,43.41867187674925,A
JNE3697-KR-L,37275.62,34153066.03000001,43.466112017937014,A
JNE2014-KR-178-XL,37274.04,34190340.07000001,43.513550148281674,A
SET363-KR-NP-XS,37164.54,34227504.61000001,43.56084891956376,A
MEN5002-KR-L,37003.24,34264507.85000001,43.607942406674226,A
MEN5004-KR-XXXL,36993.06,34301500.91000001,43.65502293784627,A
JNE3160-KR-G-L,36929.04,34338429.95000001,43.70202199169242,A
SET396-KR-PP-L,36881.71,34375311.66000001,43.7489608093337,A
SET436-KR-NP-XXXL,36845.11,34412156.77000001,43.795853046685586,A
SET349-KR-NP-XXL,36765.73,34448922.50000001,43.84264425826224,A
JNE3710-DR-XXXL,36707.71,34485630.21000001,43.88936162862601,A
SET171-KR-NP-L,36559.39,34522189.60000001,43.93589023427599,A
MEN5004-KR-XXL,36532.18,34558721.78000001,43.982384210153434,A
JNE3634-KR-L,36477.2,34595198.98000001,44.02880821378192,A
JNE3794-KR-XXXL,36404.38,34631603.360000014,44.075139540452085,A
J0097-KR-L,36383.020000000004,34667986.38000002,44.121443682559914,A
J0277-SKD-XXXL,36373.0,34704359.38000002,44.167735072358994,A
SET360-KR-NP-XL,36320.36,34740679.74000002,44.21395946799319,A
SET392-KR-NP-XS,36283.96,34776963.70000002,44.26013753787509,A
J0344-TP-XXL,36266.43,34813230.13000002,44.30629329758012,A
J0376-SKD-S,36262.08,34849492.210000016,44.352443521103204,A
J0338-DR-XL,36244.96,34885737.17000002,44.39857195625049,A
SET389-KR-NP-XL,36202.48,34921939.65000001,44.4446463277176,A
JNE3465-KR-S,36056.0,34957995.65000001,44.490534276212244,A
J0012-SKD-S,36020.0,34994015.65000001,44.53637640802878,A
JNE3618-KR-XXL,35975.09,35029990.74000002,44.58216138353938,A
SET378-KR-NP-S,35840.79,35065831.530000016,44.62777543738692,A
SET282-KR-PP-L,35793.5,35101625.030000016,44.67332930593704,A
JNE3784-KR-XXXL,35746.76,35137371.790000014,44.71882368916675,A
JNE3781-KR-XXL,35704.0,35173075.790000014,44.76426365236435,A
JNE3463-KR-M,35677.0,35208752.790000014,44.80966925305337,A
SET280-KR-PP-S,35625.38,35244378.17000002,44.85500915771673,A
MEN5009-KR-L,35582.86,35279961.030000016,44.900294947792496,A
JNE3373-KR-S,35500.1,35315461.13000002,44.94547541041605,A
MEN5004-KR-XL,35490.14,35350951.27000002,44.99064319709199,A
SET277-KR-NP-L,35421.0,35386372.27000002,45.03572299029226,A
SET402-KR-NP-XL,35403.75,35421776.02000002,45.08078082966759,A
SET277-KR-NP-M,35356.0,35457132.02000002,45.12577789831016,A
PJNE2171-KR-N-6XL,35213.0,35492345.02000002,45.17059297292581,A
J0013-SKD-XXL,35160.25,35527505.27000002,45.215340913381176,A
J0013-SKD-XXXL,35013.14,35562518.41000002,45.2599016290722,A
JNE3461-KR-L,34946.27,35597464.68000002,45.30437724028366,A
SET365-KR-NP-M,34939.0,35632403.68000002,45.34884359907149,A
SET183-KR-DH-XS,34885.0,35667288.68000002,45.39324123284217,A
JNE3634-KR-M,34863.0,35702151.68000002,45.43761086753179,A
SET333-KR-DPT-XL,34854.71,35737006.39000002,45.48196995165858,A
SET282-KR-PP-XXXL,34849.0,35771855.39000002,45.52632176875115,A
JNE3291-KR-S,34828.0,35806683.39000002,45.57064685944816,A
JNE3568-KR-M,34735.2,35841418.590000026,45.614853844930494,A
SET224-KR-NP-XS,34719.11,35876137.700000025,45.65904035290309,A
JNE3869-DR-XL,34623.35,35910761.05000003,45.703104988511924,A
SET342-KR-NP-N-XL,34616.0,35945377.05000003,45.74716026988231,A
MEN5008-KR-L,34516.91,35979893.96000002,45.79108944084619,A
J0004-SKD-L,34245.0,36014138.96000002,45.83467255589498,A
SET145-KR-NP-XL,34208.48,36048347.44000002,45.87820919246919,A
JNE3468-KR-XXL,34187.29,36082534.73000002,45.9217188608376,A
SET401-KR-NP-L,34137.29,36116672.02000002,45.965164894930865,A
JNE3160-KR-G-M,34108.66,36150780.680000015,46.00857449203817,A
SET144-KR-NP-M,34105.58,36184886.26000001,46.05198016927413,A
JNE3487-KR-L,34053.29,36218939.55000001,46.09531929778514,A
SET360-KR-NP-XXXL,33984.64,36252924.19000001,46.13857105643638,A
MEN5023-KR-XL,33979.67,36286903.860000014,46.181816489840664,A
JNE3468-KR-XXXL,33922.85,36320826.710000016,46.22498960925467,A
SET320-KR-NP-XXXL,33889.29,36354716.000000015,46.2681200173432,A
JNE3870-DR-XXL,33794.64,36388510.640000015,46.311129965748876,A
J0308-DR-L,33792.8,36422303.44000001,46.35413757241322,A
SET383-KR-NP-L,33747.71,36456051.15000001,46.39708779368824,A
J0301-TP-XXXL,33726.0,36489777.15000001,46.44001038496099,A
JNE3697-KR-XL,33724.57,36523501.72000001,46.482931156293475,A
JNE2171-KR-437-XL,33717.15,36557218.87000001,46.525842484299524,A
SET288-KR-NP-M,33672.43,36590891.30000001,46.56869689780987,A
SET310-KR-NP-L,33669.29,36624560.59000001,46.611547315087755,A
J0041-SET-S,33607.66,36658168.25000001,46.65431929675808,A
J0005-DR-XXL,33592.77,36691761.02000001,46.697072328141275,A
SET269-KR-NP-XS,33554.76,36725315.78000001,46.739776984748495,A
J0339-DR-XS,33533.57,36758849.35000001,46.782454673149914,A
SET360-KR-NP-XXL,33529.72,36792379.07000001,46.82512746171214,A
J0335-DR-XS,33525.24,36825904.31000001,46.86779454864332,A
SET333-KR-DPT-XS,33508.85,36859413.16000001,46.9104407762591,A
SET328-KR-NP-L,33349.76,36892762.92000001,46.95288453233822,A
SET197-KR-NP-M,33309.0,36926071.92000001,46.99527641375624,A
JNE3718-KR-XXXL,33308.0,36959379.92000001,47.03766702248875,A
JNE3905-DR-L,33280.0,36992659.92000001,47.080021996027185,A
MEN5022-KR-XXL,33183.62,37025843.54000001,47.12225430813683,A
SET184-KR-PP-XL,33172.91,37059016.45,47.16447298978475,A
J0401-DR-XXL,33162.0,37092178.45,47.206677786433836,A
SET405-KR-NP-L,33115.0,37125293.45,47.24882276686428,A
J0006-SET-XXL,33100.76,37158394.21,47.29094962425315,A
JNE3739-KR-XL,32995.0,37191389.21,47.33294188242324,A
JNE3560-KR-L,32962.81,37224352.02,47.374893172846996,A
SET344-KR-NP-XL,32951.0,37257303.02,47.41682943285495,A
SET319-KR-NP-L,32820.71,37290123.730000004,47.45859987466873,A
JNE3781-KR-L,32796.85,37322920.580000006,47.50033995020641,A
SET058-KR-NP-M,32796.67,37355717.25000001,47.5420797966607,A
JNE3613-KR-M,32746.0,37388463.25000001,47.583755156140555,A
JNE3510-KR-XXL,32745.19,37421208.440000005,47.62542948474514,A
JNE3487-KR-XXL,32723.33,37453931.77,47.66707599244464,A
JNE3634-KR-XXXL,32714.0,37486645.77,47.708710625988395,A
J0157-DR-S,32697.0,37519342.77,47.75032362387861,A
SET405-KR-NP-XL,32689.48,37552032.25,47.79192705117382,A
JNE3618-KR-M,32638.0,37584670.25,47.83346496061935,A
PSET264-KR-NP-5XL,32587.0,37617257.25,47.87493796310424,A
JNE3368-KR-M,32476.57,37649733.82,47.916270422929024,A
SET364-KR-NP-XL,32442.36,37682176.18,47.95755934418276,A
SET366-KR-NP-XXL,32409.4,37714585.58,47.99880631772232,A
JNE3645-TP-N-L,32358.0,37746943.58,48.03998787522702,A
SET392-KR-NP-XXL,32349.0,37779292.58,48.081157978562196,A
J0004-SKD-XL,32293.0,37811585.58,48.12225681150921,A
JNE3634-KR-XL,32265.0,37843850.58,48.16332000926214,A
PJNE3399-KR-N-5XL,32229.0,37876079.58,48.20433739033696,A
MEN5009-KR-XL,32220.14,37908299.72,48.245343495418226,A
J0376-SKD-XL,32166.0,37940465.72,48.28628069730637,A
J0004-SKD-XXL,32074.0,37972539.72,48.32710081212823,A
SET342-KR-NP-N-M,32007.38,38004547.1,48.367836140641884,A
J0340-TP-L,31970.38,38036517.480000004,48.40852437979194,A
J0295-DR-M,31783.0,38068300.480000004,48.448974143132446,A
SET377-KR-NP-XXXL,31765.43,38100065.910000004,48.48940154538866,A
JNE3645-TP-N-XL,31674.43,38131740.34,48.52971313326411,A
JNE3463-KR-XXL,31638.0,38163378.34,48.56997835720668,A
JNE3800-KR-A-L,31515.0,38194893.34,48.6100870408324,A
PSET268-KR-NP-6XL,31453.0,38226346.34,48.65011681795692,A
JNE3697-KR-XXL,31410.24,38257756.580000006,48.690092175049344,A
J0010-LCD-M,31392.43,38289149.010000005,48.73004486561295,A
SET348-KR-NP-XXL,31379.09,38320528.10000001,48.769980578551966,A
JNE3463-KR-XXXL,31347.0,38351875.10000001,48.80987545101318,A
J0401-DR-XL,31271.72,38383146.82000001,48.84967451570973,A
SET144-KR-NP-L,31262.96,38414409.78000001,48.889462431681274,A
SET380-KR-NP-M,31199.16,38445608.940000005,48.929169150317726,A
JNE3781-KR-M,31145.0,38476753.940000005,48.968806940307346,A
SET389-KR-NP-XXL,31104.62,38507858.56,49.008393339256344,A
JNE3440-KR-N-S,31072.0,38538930.56,49.04793822320425,A
J0096-KR-XL,30866.8,38569797.36,49.08722195208694,A
SET317-KR-PP-L,30849.54,38600646.9,49.12648371441785,A
MEN5002-KR-M,30845.0,38631491.9,49.16573969875658,A
J0230-SKD-XXXL,30815.85,38662307.75,49.2049585843129,A
J0010-LCD-S,30805.44,38693113.19,49.24416422121313,A
MEN5004-KR-L,30788.38,38723901.57,49.28334814609868,A
MEN5032-KR-XXL,30775.48,38754677.05,49.32251565334124,A
JNE3869-DR-S,30743.12,38785420.169999994,49.36164197648093,A
JNE3794-KR-XL,30715.14,38816135.309999995,49.40073268988024,A
SET356-KR-NP-L,30714.0,38846849.309999995,49.439821952418086,A
J0004-SKD-M,30710.0,38877559.309999995,49.478906124213914,A
J0113-TP-M,30692.67,38908251.98,49.51796824036998,A
SET356-KR-NP-XS,30584.86,38938836.839999996,49.55689314830197,A
SET319-KR-NP-XS,30543.1,38969379.94,49.59576490888736,A
JNE3721-KR-XXL,30538.98,38999918.919999994,49.63463142600847,A
MEN5011-KR-L,30457.91,39030376.82999999,49.673394766515855,A
JNE3567-KR-S,30428.0,39060804.82999999,49.71212004099985,A
SET327-KR-DPT-XXL,30426.0,39091230.82999999,49.75084277011284,A
SET333-KR-DPT-L,30420.66,39121651.48999999,49.789558703085234,A
JNE3399-KR-XS,30417.34,39152068.82999999,49.82827041074178,A
JNE3645-TP-N-M,30341.43,39182410.25999999,49.86688550884178,A
SET269-KR-NP-XXXL,30338.0,39212748.25999999,49.905496241630516,A
SET197-KR-NP-XL,30229.72,39242977.97999999,49.94396916803298,A
J0376-SKD-L,30175.33,39273153.30999999,49.982372873070936,A
SET347-KR-NP-XL,30144.78,39303298.08999999,50.020737697566794,A
SET333-KR-DPT-XXXL,30131.95,39333430.03999999,50.05908619350764,A
SET356-KR-NP-M,30095.0,39363525.03999999,50.09738766371915,A
SET339-KR-NP-XXXL,30083.96,39393608.99999999,50.13567508348271,A
J0281-SKD-L,30037.58,39423646.57999999,50.17390347609264,A
SET366-KR-NP-XS,30036.93,39453683.50999999,50.21213104145699,A
JNE2171-KR-437-M,30013.86,39483697.36999999,50.250329245966796,A
SET293-KR-NP-XXXL,29968.15,39513665.51999999,50.288469276022255,A
SET402-KR-NP-XXL,29956.89,39543622.40999999,50.326594975638955,A
JNE3463-KR-XL,29951.0,39573573.40999999,50.364713179138036,A
SET378-KR-NP-XXL,29902.0,39603475.40999999,50.402769021047476,A
J0239-SKD-XL,29897.86,39633373.26999999,50.440819594038935,A
SET333-KR-DPT-XXL,29865.0,39663238.26999999,50.47882834658477,A
J0009-SKD-XL,29860.57,39693098.83999999,50.51683146113382,A
SET220-KR-PP-L,29822.0,39722920.83999999,50.554785488203024,A
SET328-KR-NP-M,29806.05,39752726.889999986,50.59271921593845,A
SET355-KR-PP-XXL,29790.22,39782517.109999985,50.63063279706237,A
J0346-SET-XL,29777.14,39812294.249999985,50.66852973145991,A
SET327-KR-DPT-S,29756.29,39842050.539999984,50.70640013036471,A
SET394-KR-NP-S,29726.57,39871777.109999985,50.74423270505637,A
JNE3364-KR-1051-A-L,29719.0,39901496.109999985,50.78205564551877,A
SET344-KR-NP-XXXL,29700.8,39931196.90999998,50.81985542310501,A
JNE3654-TP-L,29687.29,39960884.19999998,50.85763800671011,A
JNE3794-KR-L,29655.38,39990539.57999998,50.89537997892081,A
MEN5004-KR-M,29653.19,40020192.76999998,50.93311916395026,A
J0002-SKD-XS,29550.0,40049742.76999998,50.970727020562656,A
J0377-SKD-XL,29534.86,40079277.62999998,51.00831560871654,A
PJNE2014-KR-N-6XL,29515.0,40108792.62999998,51.04587892133634,A
J0344-TP-S,29484.0,40138276.62999998,51.08340278070554,A
SET356-KR-NP-XXL,29455.86,40167732.48999998,51.120890826704695,A
J0005-DR-XS,29356.75,40197089.23999998,51.15825273684364,A
SET273-KR-NP-XS,29331.86,40226421.09999998,51.19558296984043,A
JNE2014-KR-178-M,29319.9,40255740.99999998,51.23289798151859,A
SET269-KR-NP-XXL,29261.71,40285002.70999998,51.27013893562735,A
SET349-KR-NP-XL,29255.8,40314258.509999976,51.30737236816477,A
SET388-KR-NP-XS,29252.82,40343511.329999976,51.3446020080994,A
JNE3567-KR-XXL,29177.0,40372688.329999976,51.3817351530192,A
J0234-SKD-XL,29176.93,40401865.259999976,51.41886820885101,A
J0097-KR-S,29158.95,40431024.20999998,51.45597838179748,A
SET044-KR-NP-XL,29066.86,40460091.06999998,51.49297135313598,A
MEN5032-KR-S,29037.71,40489128.77999998,51.52992722569207,A
SET323-KR-NP-M,29024.57,40518153.34999998,51.56686637516065,A
JNE3440-KR-N-XL,29015.0,40547168.34999998,51.60379334502897,A
PJNE2199-KR-N-4XL,28988.0,40576156.34999998,51.6406859523887,A
J0297-TP-L,28982.0,40605138.34999998,51.67757092363542,A
J0308-DR-XL,28969.48,40634107.829999976,51.714439960859636,A
J0283-SET-XXL,28937.32,40663045.149999976,51.75126806851809,A
J0283-SET-M,28905.32,40691950.46999998,51.788055450240435,A
JNE3800-KR-A-M,28889.31,40720839.77999998,51.824822456267896,A
SET389-KR-NP-L,28881.43,40749721.20999998,51.86157943353358,A
J0118-TP-L,28825.0,40778546.20999998,51.898264593156334,A
JNE3801-KR-XS,28819.91,40807366.119999975,51.934943274809875,A
J0342-TP-L,28805.14,40836171.259999976,51.97160315889854,A
J0007-SKD-XL,28790.0,40864961.259999976,52.008243774528694,A
MEN5022-KR-L,28782.76,40893744.01999997,52.0448751759158,A
SET184-KR-PP-XXL,28762.0,40922506.01999997,52.081480156351866,A
J0333-DR-XXXL,28748.57,40951254.589999974,52.11806804462163,A
PJNE2199-KR-N-5XL,28714.0,40979968.589999974,52.15461193615356,A
SET343-KR-NP-L,28561.0,41008529.589999974,52.19096110680353,A
SET341-KR-NP-XL,28466.19,41036995.77999997,52.22718961414097,A
J0280-SKD-XXXL,28386.18,41065381.95999997,52.263316293911316,A
SET394-KR-NP-L,28377.57,41093759.52999997,52.29943201585948,A
J0234-SKD-L,28327.0,41122086.52999997,52.33548337810176,A
SET365-KR-NP-L,28311.25,41150397.77999997,52.371514695547376,A
SET328-KR-NP-XL,28199.05,41178596.82999997,52.407403217679544,A
JNE3794-KR-M,28161.52,41206758.34999997,52.4432439759248,A
JNE3710-DR-XL,28132.42,41234890.76999997,52.47904769902192,A
MEN5032-KR-XL,28129.53,41263020.299999975,52.51484774405794,A
J0096-KR-XXL,28124.0,41291144.299999975,52.55064075114312,A
SET339-KR-NP-L,28115.72,41319260.01999997,52.586423220392334,A
JNE3560-KR-XL,28053.53,41347313.549999975,52.622126541330125,A
J0355-KR-L,28047.43,41375360.979999974,52.65782209888634,A
J0152-DR-L,28035.0,41403395.979999974,52.693501836961765,A
SET252-KR-PP-M,28017.86,41431413.839999974,52.729159761207654,A
SET361-KR-NP-S,28002.0,41459415.839999974,52.76479750066147,A
SET265-KR-NP-XL,27980.42,41487396.259999976,52.80040777556215,A
PJNE2100-KR-N-6XL,27936.29,41515332.549999975,52.83596188685157,A
SET350-KR-NP-XS,27915.18,41543247.729999974,52.871489131750025,A
PSET268-KR-NP-5XL,27837.0,41571084.729999974,52.906916878095856,A
SET171-KR-NP-XXXL,27823.29,41598908.01999997,52.94232717592344,A
SET357-KR-NP-XXXL,27775.29,41626683.30999997,52.97767638484688,A
PSET264-KR-NP-4XL,27732.0,41654415.30999997,53.0129704992149,A
JNE3634-KR-XXL,27715.0,41682130.30999997,53.04824297792938,A
MEN5025-KR-XL,27646.0,41709776.30999997,53.083427641344144,A
SET288-KR-NP-XL,27616.81,41737393.119999975,53.11857515506909,A
SET355-KR-PP-XS,27445.96,41764839.079999976,53.153505230475844,A
SET322-KR-SHA-M,27437.0,41792276.079999976,53.18842390262049,A
PJNE3252-KR-N-5XL,27432.0,41819708.079999976,53.223336211337624,A
JNE3659-TP-N-L,27396.56,41847104.63999998,53.25820341608053,A
JNE2270-KR-487-A-XL,27367.33,41874471.96999998,53.293033420226195,A
SET350-KR-NP-S,27364.0,41901835.96999998,53.32785918632913,A
SET277-KR-NP-XXXL,27350.0,41929185.96999998,53.36266713483502,A
SET220-KR-PP-M,27199.54,41956385.509999976,53.39728359508014,A
SET220-KR-PP-XL,27189.0,41983574.509999976,53.43188664122005,A
SET265-KR-NP-XXXL,27186.71,42010761.21999998,53.466486772910166,A
JNE3518-KR-XL,27174.81,42037936.02999998,53.501071759642805,A
SET265-KR-NP-S,27160.0,42065096.02999998,53.535637897903136,A
SET277-KR-NP-XXL,27151.46,42092247.48999998,53.57019316742927,A
PJNE2171-KR-N-5XL,27140.96,42119388.44999998,53.604735073757624,A
SET217-KR-PP-XL,27117.85,42146506.29999998,53.639247568324,A
JNE3905-DR-M,27111.24,42173617.539999984,53.673751650439215,A
JNE3691-TU-XL,27105.14,42200722.679999985,53.70824796917285,A
SET339-KR-NP-M,27087.0,42227809.679999985,53.74272120139147,A
JNE2014-KR-178-L,27085.96,42254895.639999986,53.77719311001716,A
JNE3568-KR-L,27085.0,42281980.639999986,53.811663796864764,A
J0014-LCD-S,27059.11,42309039.749999985,53.846101533884706,A
SET357-KR-NP-XS,26986.16,42336025.90999998,53.880446428497194,A
J0108-SKD-M,26945.89,42362971.79999998,53.91474007206448,A
SET224-KR-NP-XXXL,26889.42,42389861.219999984,53.948961847081435,A
JNE3659-TP-N-XL,26875.94,42416737.15999998,53.98316646629779,A
SET342-KR-NP-N-L,26787.52,42443524.679999985,54.01725855466198,A
JNE3461-KR-M,26744.71,42470269.389999986,54.05129615935979,A
JNE3468-KR-S,26711.43,42496980.819999985,54.08529140908406,A
MEN5022-KR-XL,26683.0,42523663.819999985,54.119250476359475,A
JNE3437-KR-M,26683.0,42550346.819999985,54.153209543634894,A
JNE3800-KR-XS,26668.29,42577015.109999985,54.18714988970657,A
J0382-SKD-L,26664.32,42603679.429999985,54.22108518321679,A
J0009-SKD-XXXL,26652.14,42630331.569999985,54.25500497541759,A
SET393-KR-NP-L,26628.0,42656959.569999985,54.28889404499034,A
J0231-SKD-XXXL,26564.36,42683523.929999985,54.32270212085769,A
JNE3160-KR-G-XXL,26555.09,42710079.01999999,54.356498398930434,A
JNE3905-DR-XL,26519.24,42736598.25999999,54.39024905122789,A
PJNE3068-KR-5XL,26507.0,42763105.25999999,54.42398412585479,A
JNE3710-DR-S,26479.7,42789584.95999999,54.45768445616746,A
SET350-KR-NP-XXL,26453.0,42816037.95999999,54.4913508057772,A
PJNE3291-KR-6XL,26409.62,42842447.57999999,54.52496194628982,A
JNE3366-KR-1053-XXXL,26357.0,42868804.57999999,54.55850611809127,A
SET356-KR-NP-S,26354.0,42895158.57999999,54.59204647183622,A
J0009-SKD-S,26297.0,42921455.57999999,54.625514282507496,A
J0342-TP-M,26278.0,42947733.57999999,54.65895791215422,A
SET355-KR-PP-XL,26273.22,42974006.79999999,54.69239545836424,A
SET203-KR-DPT-L,26270.71,43000277.50999999,54.72582981013364,A
JNE3870-DR-XXXL,26256.23,43026533.73999999,54.75924573341696,A
SET322-KR-SHA-XXL,26244.0,43052777.73999999,54.79264609175659,A
JNE3291-KR-XXXL,26243.9,43079021.639999986,54.826046322827644,A
JNE3368-KR-S,26242.3,43105263.93999998,54.85944451760191,A
SET436-KR-NP-M,26227.329999999998,43131491.26999998,54.892823660274196,A
JNE3797-KR-A-XXXL,26179.16,43157670.42999998,54.926141497685805,A
JNE3399-KR-XXXL,26156.92,43183827.34999998,54.95943103057183,A
SET098-KR-PP-L,26156.44,43209983.78999998,54.99271995256881,A
SET365-KR-NP-XXL,26096.64,43236080.42999998,55.02593276797272,A
SET282-KR-PP-XL,26018.32,43262098.74999998,55.05904590664803,A
SET145-KR-NP-S,25915.85,43288014.59999998,55.092028633239856,A
SET357-KR-NP-XXL,25892.0,43313906.59999998,55.12498100628243,A
